Temperature,Oxygen
0.7186273840642414,0.5171157451860295
0.4063428698977456,0.6416885715517986
0.8362316888924131,0.503295947482755
0.3279959563835445,0.7630995185465137
0.9389196238993966,0.3660340354246252
0.8848178066701227,0.4091648109937551
0.13266140009165805,0.9009216589861777
0.20403660653508826,0.7846681693644879
0.2558362187758825,0.6553933118597381
0.899206587848121,0.3646374571265807
0.7501627961460173,0.5515864300939068
0.46965350708093867,0.6356552227828958
0.5878813257601607,0.4947313360163974
0.8127539942703104,0.42886374366971736
0.2927914051013789,0.7575034162541077
0.16895196176273752,0.6505052878165705
0.8883670393606917,0.4369234361841432
0.2119838014726797,0.7175461534794707
0.8849137318779723,0.38571012686673845
0.1711196629271643,0.753202312611085
0.846327817018977,0.4530167169457522
0.6895860273866441,0.5008560497206813
0.9032114652759955,0.4552192644952424
0.8761125940574339,0.4524163187989334
0.6636914345927638,0.5372428445933481
0.2641577305571622,0.7232252503172203
0.18796913421966066,0.8357574834124424
0.8883910206626571,0.41960651789503967
0.4096283082667258,0.6350548246360692
0.8700453246607092,0.43058662530842984
0.8082694908031713,0.4805762970983398
0.9126121356456192,0.448432155009411
0.7981254000726825,0.5005362724468319
0.1635561688209881,0.7645874617799471
0.8963048503105562,0.44720525444850723
0.8927795989219465,0.4151133208940794
0.7537599914405171,0.5512470746196174
0.414688362980985,0.6480416975945504
0.289227783629626,0.6196892003241463
0.1582083384831635,0.8066708036255414
0.7695636694343557,0.47051962813903514
0.8575270850358507,0.40613345295897774
0.256100013097483,0.6737054553378681
0.8103798453759408,0.4721054623746681
0.6459160765114189,0.6141192022989908
0.7915545233347279,0.48849241614287564
0.8620835324088854,0.4415145241873031
0.20319726096637358,0.7253625371985801
0.8826834707953826,0.43434237675948406
0.184515826736941,0.7655206893342523
0.9693279147888982,0.40155215405603784
0.8399727719986927,0.41013719494893985
0.24166326931555415,0.6585812954980348
0.7654868481005856,0.5302429285809918
0.721649028111621,0.5286440422117373
0.7465656008515178,0.054636231360988274
0.8954894860438012,0.40946827310057365
0.5640199303066487,0.6701324337575838
0.8662083163465744,0.43805244574284763
0.6911927746181892,0.633129634926147
0.12226036684013264,0.9012889833182347
0.49756774256625547,0.580092289934421
0.20342560466767967,0.7874318167888996
0.8562560760317959,0.4264784662494494
0.34909950211127727,0.7716617182055665
0.15113385440398475,0.8164142213778078
0.9520613773752999,0.37271999087485574
0.8770478648340037,0.3837979892904375
0.23195084202040528,0.774131834494405
0.23490054216189493,0.7680397511241825
0.2679947388712911,0.7845148067943699
0.5186712882939883,0.6338964477767131
0.9382961100483465,0.25358664119798124
0.7827533855141837,0.46244035742416933
0.8394691646574626,0.45856061070365706
0.8984152048833314,0.38776910094633865
0.24943103103331743,0.7337197590318172
0.8546972914041757,0.4111454722715955
0.7157496278286417,0.020655001464108702
0.8616039063696148,0.4385647419876946
0.7636642691513764,0.5445839604032283
0.25809046116043743,0.636301303397413
0.22348544242735136,0.8627558218190832
0.8200443100671648,0.43186899743724405
0.3740640374551045,0.587528743068179
0.203005410550669,0.7796822543191206
0.8787984998773231,0.4297969712240146
0.6382420598831551,0.3557554801936704
0.15780691234160682,0.8238132205628952
0.8822278260580831,0.5385375595007043
0.8805970975245727,0.41129230877489475
0.6230618957403669,0.6804827757234875
0.6796337870718658,0.5560241555269563
0.27554467832853013,0.5993755405285788
0.8733547443316487,0.41914643018470166
0.7262294567866154,0.511353228189884
0.4416193650858071,0.6436888110300711
0.25420549024237793,0.7486475435884481
0.09664833634329562,0.9091822611289289
0.81584758222358,0.49892107091053894
0.14612176229364482,0.8031532536131678
0.8230659541145444,0.4385941092883545
0.6280573052058604,0.7000143005985806
0.185163321889951,0.7484387094504277
0.8659685033269451,0.428472179660919
0.5263692862242177,0.611430462771912
0.740786107078359,0.37162034861681126
0.8273346258640193,0.4088319815862764
0.8656087837974951,0.42975455178973343
0.09940618606908047,0.8992789547397424
0.8130897324978008,0.46772973457634737
0.8547932166120309,0.43310568709836006
0.666084351462582,0.634725258262
0.7384599207879139,0.459686357228952
0.25890582542719265,0.6529917192724395
0.8680788578997141,0.43299474396253923
0.8600930843459251,0.4512057334050603
0.5386956754333714,0.6236342077127888
0.15674547906340408,0.8197849348868742
0.2673712250202466,0.6540750463634455
0.3898197528450127,0.7129075386853858
0.4207837843408848,0.7606556483959512
0.6489377205587985,0.6049598675265204
0.5979774538867249,0.570874220560631
0.2177059486541868,0.7897911318129265
0.8338335586960781,0.4833009299928972
0.3049259438948223,0.7612591677051617
0.5945960903098952,0.7095107209090608
0.716061384754161,0.4203439634449455
0.3325284224546139,0.7303060328096584
0.2072542716593886,0.7561271255115825
0.8842182741210376,0.4358237939261065
0.5277122391341622,0.6297687105172924
0.73006646510075,0.42180253937771917
0.7643117643043862,0.5562851981994861
0.11108508012521867,0.8951675326473605
0.3889084633704083,0.6394175003007685
0.3261733774343353,0.7171103257131566
0.11957446102023772,0.7954198644394017
0.2573230594976128,0.6199371908630547
0.4111870928943404,0.7003187558025215
0.9149143406340992,0.25190617899355794
0.8464717048307571,0.49088421962995454
0.7593236534960115,0.5897834991521782
0.7141845323320839,0.4999777785184909
0.6416234234599847,0.5180848661078052
0.9628050006548741,0.38161175690798577
0.5414295438571912,0.6105755480193666
0.3968222930183074,0.7663070803852501
0.15108589180005416,0.8579754778783351
0.8247686265539391,0.44744671892059684
0.823617524059699,0.49913316808196884
0.8475029008151764,0.4640066134593621
0.7315772871244399,0.6138777378269011
0.48608069892582195,0.29088730836468457
0.7883170475696784,0.4508598518639604
0.9549870962148246,0.3707132253297647
0.9089429964452296,0.42155128580540957
